Locus_Tag,T6_HL58G,T7_HL58G,T8_HL58G,T9_HL58G,T10_HL58G,T11_HL58G,T12_HL58G,T13_HL58G,T14_HL58G,T15_HL58G,T21_HL58X,T22_HL58X,T23_HL58X,T24_HL58X
hotlake_ucc_84336,3101,2535,2761,3140,2784,224,665,573,387,614,46,29,19,79
hotlake_ucc_84337,2334,2120,2207,2833,2316,225,662,536,384,596,13,17,7,39
hotlake_ucc_84338,5513,4161,5235,4467,4673,495,2295,1422,1021,2046,83,43,51,111
hotlake_ucc_84339,3933,2913,4052,4182,3926,453,1776,1005,806,1695,70,54,28,89
hotlake_ucc_84340,4318,3112,4450,4614,4311,265,1660,981,764,1761,98,50,41,111
hotlake_ucc_84341,2507,1859,2469,2136,2200,217,1070,557,399,1092,77,29,34,85
hotlake_ucc_84342,7044,5237,7320,8169,8164,622,3245,1608,1293,3505,163,129,72,147
hotlake_ucc_84343,8768,6051,9214,12680,12694,888,5175,2040,2165,5168,190,169,90,188
hotlake_ucc_85175,1453,1008,1342,1295,1253,88,543,316,201,464,29,22,8,38
hotlake_ucc_84344,7143,4973,8049,11098,9652,700,3293,1296,1439,3726,117,114,52,130
hotlake_ucc_84345,5815,4728,6879,9231,8534,571,3868,1373,1230,4225,118,115,48,153
hotlake_ucc_84346,9054,7163,9433,16542,14467,1061,5562,1967,2164,5864,158,144,86,223
hotlake_ucc_85176,2000,1579,2050,2101,2161,171,1034,513,329,888,68,37,25,101
hotlake_ucc_85177,385,249,349,290,397,30,145,112,49,122,17,7,4,26
hotlake_ucc_124834,12762,9258,13361,18156,17107,1036,5240,2906,2476,5130,294,170,152,366
hotlake_ucc_84348,8863,6702,8733,9197,9686,582,3252,2131,1502,3014,216,150,84,366
hotlake_ucc_84349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_84350,4775,3760,5093,6453,6412,576,3212,1207,1001,3274,138,113,75,209
hotlake_ucc_85178,10569,7895,9684,12389,10449,798,6532,2544,1918,5282,310,235,129,432
hotlake_ucc_84351,1292,1022,1324,1286,1194,146,691,345,276,777,58,23,31,90
hotlake_ucc_84352,1241,978,1126,987,1043,121,547,264,169,350,24,7,15,35
hotlake_ucc_84353,1853,1626,1917,1764,2006,170,817,380,279,848,54,26,33,97
hotlake_ucc_84354,1813,1433,1799,1759,1688,200,880,414,336,826,69,47,28,130
hotlake_ucc_84355,1564,1120,1352,1276,1345,108,672,389,308,647,47,30,17,55
hotlake_ucc_84356,2925,2262,2919,2475,3016,196,1223,656,430,1045,108,44,44,161
hotlake_ucc_84357,1506,979,1304,1312,1286,119,440,267,292,492,46,22,21,73
hotlake_ucc_84358,691,486,583,579,539,33,159,90,47,142,38,19,17,72
hotlake_ucc_84359,3536,2770,3606,4058,4190,227,1104,727,599,915,40,27,22,54
hotlake_ucc_84360,1285,1028,1347,1176,1372,93,594,301,266,540,9,13,7,13
hotlake_ucc_84361,877,715,853,644,672,90,533,224,162,475,20,9,8,47
hotlake_ucc_84362,2906,2191,2672,2518,2389,278,1228,736,566,949,101,46,37,166
hotlake_ucc_84363,2290,1433,2236,2001,2698,265,815,625,369,714,80,50,46,70
hotlake_ucc_84364,3428,2470,3774,3259,3896,595,1315,1700,1136,1541,106,58,28,103
hotlake_ucc_84365,254421,208671,285133,286489,265244,8761,50153,27107,17084,46510,5666,3112,2865,2579
hotlake_ucc_84366,24136,18343,23368,25456,23960,2716,6557,7133,4554,5421,337,215,170,513
hotlake_ucc_84367,21319,15504,21384,23721,22275,1814,4457,5134,3222,3881,274,187,130,367
hotlake_ucc_84368,604,413,499,480,603,116,353,247,156,296,7,6,6,7
hotlake_ucc_84369,612,403,491,416,453,64,358,175,171,326,7,2,5,31
hotlake_ucc_84370,901,694,855,711,716,110,606,387,272,641,9,8,4,32
hotlake_ucc_84372,82,68,78,56,77,30,134,30,28,92,2,1,0,4
hotlake_ucc_84373,5542,4143,5016,3968,4757,430,1736,1070,750,1457,103,53,56,237
hotlake_ucc_84374,231,183,229,216,249,21,114,50,52,108,7,5,2,7
hotlake_ucc_84375,1088,762,1102,751,984,136,582,375,319,466,25,16,9,28
hotlake_ucc_84377,803,683,777,640,780,58,291,173,106,190,68,27,38,69
hotlake_ucc_84379,4633,3737,4279,4371,4792,521,2026,1464,1036,1658,134,107,109,273
hotlake_ucc_84380,890,655,785,596,763,160,684,443,335,626,53,28,14,56
hotlake_ucc_84381,2178,1547,1811,1427,1699,160,556,314,224,543,44,27,17,81
hotlake_ucc_84382,19755,13684,17287,15991,18215,2020,3816,4905,3159,3256,474,258,274,581
hotlake_ucc_85179,23376,16751,20745,19958,21343,2082,3989,4688,2974,3674,456,242,222,610
hotlake_ucc_124835,322,229,301,214,271,56,314,126,93,306,18,12,10,19
hotlake_ucc_84385,781,500,721,584,622,100,605,274,191,560,21,12,21,59
hotlake_ucc_84386,4876,4306,5226,4788,5236,573,1841,1556,1074,1257,110,51,42,199
hotlake_ucc_84387,720,535,672,560,633,118,352,237,131,346,20,13,7,38
hotlake_ucc_84388,1667,1345,1719,1464,1703,300,1066,594,412,829,59,29,22,81
hotlake_ucc_84389,2437,1773,2255,1731,1938,294,1348,686,518,1361,80,42,27,136
hotlake_ucc_84390,1724,1332,1871,1389,1761,204,822,459,389,844,48,29,26,114
hotlake_ucc_84391,1894,1624,1798,1528,1872,219,1085,679,428,878,56,41,16,134
hotlake_ucc_84392,1034,718,993,856,1137,78,583,268,218,575,37,14,15,41
hotlake_ucc_84393,364,291,334,200,295,22,139,104,74,96,5,10,3,23
hotlake_ucc_84394,1781,1406,1661,1268,1485,235,823,687,516,725,55,37,25,138
hotlake_ucc_84396,1027,826,1006,834,822,110,411,333,220,368,40,17,19,57
hotlake_ucc_84397,185,127,174,135,174,47,164,93,59,121,3,3,8,6
hotlake_ucc_84398,268,247,209,182,193,54,254,125,90,212,18,10,7,9
hotlake_ucc_84399,1202,864,1164,869,1060,194,814,371,310,543,24,13,18,76
hotlake_ucc_84400,519,459,496,443,396,56,237,106,98,209,16,4,5,21
hotlake_ucc_84401,1726,1642,1836,1435,1659,267,790,434,336,680,28,26,8,77
hotlake_ucc_84402,1413,1245,1311,1272,1250,173,707,424,269,593,18,19,13,41
hotlake_ucc_84404,1693,1157,1553,1365,1430,251,844,494,326,656,39,17,16,61
hotlake_ucc_84405,10560,7477,9294,9065,9703,1172,5567,3401,2550,4200,153,91,46,255
hotlake_ucc_84406,14376,10620,13262,12700,12508,897,4027,3218,1993,3494,222,142,94,227
hotlake_ucc_84407,1493,1174,1437,1279,1186,335,999,574,417,827,29,15,8,58
hotlake_ucc_84408,1353,972,1309,1119,1185,202,829,611,373,635,60,39,25,89
hotlake_ucc_84409,520,359,466,394,440,54,243,190,114,174,7,11,1,25
hotlake_ucc_84410,3531,2631,3554,2825,3401,901,2096,2077,1130,1588,61,23,27,104
hotlake_ucc_84411,1278,990,1211,840,1115,228,651,929,421,472,21,16,18,53
hotlake_ucc_84412,873,750,794,625,677,75,246,178,155,186,15,12,11,48
hotlake_ucc_84413,2140,1627,1877,1587,1630,241,1281,599,413,973,48,26,19,97
hotlake_ucc_84414,1401,1058,1288,1155,1193,177,1018,442,395,893,30,24,19,70
hotlake_ucc_84415,251,210,265,167,202,55,272,103,79,238,4,6,1,12
hotlake_ucc_84416,392,321,344,339,339,85,412,191,105,275,13,3,2,22
hotlake_ucc_84417,439,312,348,369,373,69,493,207,150,391,6,6,6,32
hotlake_ucc_84418,3645,2693,3262,2814,3816,463,2719,1098,933,2028,95,43,36,171
hotlake_ucc_84419,802,567,624,450,567,47,294,128,111,246,20,16,7,36
hotlake_ucc_84420,1300,1047,1153,915,1076,127,655,280,262,650,17,14,24,94
hotlake_ucc_84421,1438,1162,1424,1143,1400,160,853,345,254,689,55,27,32,108
hotlake_ucc_84422,1753,1494,1772,1322,1738,183,677,363,301,542,73,37,31,126
hotlake_ucc_84423,6286,4586,5276,6016,5507,1282,5560,4246,2729,4334,228,136,109,606
hotlake_ucc_84424,28343,20542,24267,16708,24733,562,4117,1275,1044,3378,159,94,106,368
hotlake_ucc_84425,31294,21610,24602,14038,24315,525,4094,1193,863,3384,121,79,85,211
hotlake_ucc_84426,160,142,142,137,131,14,107,53,60,110,8,0,3,19
hotlake_ucc_84427,298,194,256,225,239,44,159,91,53,123,8,6,2,30
hotlake_ucc_84428,1275,927,1271,1019,1051,136,595,265,202,498,106,73,80,299
hotlake_ucc_84429,528,449,480,410,500,75,319,188,93,311,31,16,12,46
hotlake_ucc_84430,2652,2988,3671,3029,3183,430,1507,1054,792,1537,103,96,91,177
hotlake_ucc_84431,2396,2045,2489,2401,2720,491,1660,1140,796,1255,84,67,57,173
hotlake_ucc_84432,1108,898,1232,1028,1038,263,1230,672,462,927,17,24,15,55
hotlake_ucc_84433,4085,3245,4080,3767,3559,517,701,1611,841,594,87,37,36,148
hotlake_ucc_84434,4719,3632,4414,4110,4127,638,2692,1285,1010,2200,171,100,80,355
hotlake_ucc_84435,1109,712,927,811,867,109,551,240,217,476,32,22,7,68
hotlake_ucc_84436,830,621,782,627,662,83,501,232,185,386,23,19,19,42
hotlake_ucc_84437,79757,46253,57744,87187,63447,6354,10732,29357,9370,8305,805,580,409,3280
hotlake_ucc_84438,1029,721,866,896,912,196,368,453,193,232,99,57,40,161
hotlake_ucc_84440,1918,1532,1655,1415,1638,188,902,515,358,930,54,36,19,126
hotlake_ucc_84441,615,459,584,429,556,75,233,153,161,224,182,113,99,430
hotlake_ucc_84442,937,826,910,861,962,50,226,132,67,230,79,40,28,94
hotlake_ucc_84443,1987,1922,2089,1762,1983,90,405,237,155,326,185,97,91,277
hotlake_ucc_84444,268,145,161,163,190,30,334,64,43,249,5,8,0,2
hotlake_ucc_84445,144,90,63,68,57,14,242,23,23,179,2,1,1,4
hotlake_ucc_84446,267,140,173,142,138,24,427,46,39,274,3,5,0,17
hotlake_ucc_84447,658,388,378,364,419,39,774,116,79,490,4,3,2,25
hotlake_ucc_84448,995,600,531,494,595,71,1233,234,188,834,24,20,18,63
hotlake_ucc_84449,365,310,291,326,330,44,304,140,70,159,3,4,3,9
hotlake_ucc_84450,345,288,296,280,306,33,140,83,43,79,18,15,4,32
hotlake_ucc_84451,820,587,718,574,702,65,297,183,143,245,15,14,3,38
hotlake_ucc_84452,1014,717,931,729,849,130,374,233,188,323,20,5,12,46
hotlake_ucc_84453,247,157,219,222,245,36,208,103,78,157,5,3,6,9
hotlake_ucc_84454,388,285,407,277,346,79,305,189,138,269,12,3,5,32
hotlake_ucc_84455,308,248,252,259,223,43,200,101,78,122,10,1,4,20
hotlake_ucc_84456,1288,996,1219,1060,1171,212,944,467,351,708,46,24,36,146
hotlake_ucc_84457,1133,963,1025,765,925,159,659,272,244,554,43,19,21,99
hotlake_ucc_84458,5638,3806,5325,4634,4553,1175,3787,2088,1581,3372,171,103,127,286
hotlake_ucc_84459,2518,1969,2367,1911,1909,688,3145,1694,1270,2586,123,95,75,262
hotlake_ucc_84460,2573,1847,2172,1907,2072,530,2239,1539,971,1905,86,54,47,211
hotlake_ucc_84461,14466,11227,14316,14698,13511,1537,6590,5347,2636,6381,374,251,204,659
hotlake_ucc_84462,15832,9782,12811,12594,11919,1783,7324,4703,3262,7945,306,187,132,620
hotlake_ucc_84463,4436,3604,4171,3340,3752,909,2190,1938,1199,1673,108,53,52,223
hotlake_ucc_84464,3304,2686,3304,2854,3142,845,1709,1992,1239,1301,70,29,33,131
hotlake_ucc_84466,818,665,724,624,723,104,338,317,224,254,16,13,3,33
hotlake_ucc_84467,1818,1516,1742,1354,1499,363,901,943,478,674,33,23,16,63
hotlake_ucc_84468,493,399,484,365,436,66,273,174,95,158,19,7,3,44
hotlake_ucc_84469,3230,2931,3309,2919,3348,284,575,713,718,646,86,37,47,112
hotlake_ucc_84470,1183,996,984,902,983,84,575,382,245,424,34,25,10,59
hotlake_ucc_84471,2597,2203,2513,2871,2950,304,814,844,617,791,111,61,42,135
hotlake_ucc_84472,4248,3125,4103,4353,4236,357,1263,1027,793,1323,190,124,101,226
hotlake_ucc_84473,732,586,759,659,772,93,368,292,173,316,30,8,18,45
hotlake_ucc_84474,246,215,201,177,273,51,219,106,78,220,12,3,3,19
hotlake_ucc_84475,1841,1402,1780,1674,1830,260,1699,677,518,1393,79,46,55,188
hotlake_ucc_84476,1148,879,979,737,896,117,406,249,163,361,19,15,13,62
hotlake_ucc_84477,9216,7276,9939,9101,10200,1473,3547,3382,2023,2556,252,172,121,410
hotlake_ucc_84478,5521,4444,5621,5886,5415,1279,3601,3255,1847,2749,181,112,113,364
hotlake_ucc_84479,1510,1103,1345,1189,1361,209,824,457,400,681,37,21,9,98
hotlake_ucc_84480,1945,1623,1900,1531,1746,316,1278,679,544,991,65,33,29,100
hotlake_ucc_84481,470,349,458,357,383,301,894,967,437,783,37,16,13,104
hotlake_ucc_84482,3943,3154,3891,3534,3429,510,1633,1839,1266,1500,109,93,77,184
hotlake_ucc_84484,1231,896,1173,930,1061,165,501,515,293,408,51,33,43,80
hotlake_ucc_84485,1543,1354,1543,1432,1863,308,1553,1027,614,1354,35,21,16,216
hotlake_ucc_84486,10838,7974,8915,3768,7143,80,1808,145,144,1337,26,11,14,34
hotlake_ucc_84487,381,276,394,319,350,15,143,45,70,131,7,4,0,3
hotlake_ucc_84489,912,718,887,815,841,57,357,194,127,257,12,6,6,17
hotlake_ucc_84490,814,630,802,647,690,123,772,305,269,541,49,20,26,139
hotlake_ucc_84491,460,410,488,344,438,48,142,117,103,85,20,4,7,16
hotlake_ucc_84492,3781,3168,3535,3152,3829,296,652,904,697,573,91,61,53,116
hotlake_ucc_84493,240,168,253,200,218,29,72,46,37,63,9,4,7,12
hotlake_ucc_84494,84,65,104,77,89,17,48,25,31,40,4,5,2,16
hotlake_ucc_84496,114,73,75,65,92,29,70,78,47,28,4,5,2,15
hotlake_ucc_84498,179,144,162,122,133,23,84,58,43,51,7,7,6,26
hotlake_ucc_84499,107,97,124,103,82,14,60,37,37,41,17,10,4,28
hotlake_ucc_84500,39,46,28,18,27,2,28,14,9,20,3,1,1,9
hotlake_ucc_84501,105,86,100,87,93,15,42,39,23,34,6,0,5,33
hotlake_ucc_84502,158,102,162,142,140,10,51,55,31,51,10,4,1,34
hotlake_ucc_84503,60,66,65,61,54,12,12,19,15,12,1,1,2,14
hotlake_ucc_84504,214,171,177,162,183,29,65,81,52,59,3,1,11,17
hotlake_ucc_84505,106,60,60,63,74,16,35,24,11,23,3,1,1,10
hotlake_ucc_84506,266,205,292,239,292,37,103,109,57,75,5,10,1,26
hotlake_ucc_84507,577,456,453,399,409,32,211,159,128,213,58,38,47,70
hotlake_ucc_84508,1250,1029,803,914,961,86,423,536,450,580,139,132,146,106
hotlake_ucc_84509,233,179,256,238,221,48,197,66,56,184,10,5,1,19
hotlake_ucc_84510,144,114,150,133,141,56,273,109,39,225,26,20,16,62
hotlake_ucc_84511,101,88,109,87,98,9,255,42,28,175,7,6,6,27
hotlake_ucc_84512,716,486,721,527,589,75,341,203,119,259,38,21,21,51
hotlake_ucc_84513,952,788,902,741,906,75,385,325,236,297,67,51,39,66
hotlake_ucc_84514,4685,3712,3968,4002,4821,285,641,846,570,624,63,41,38,83
hotlake_ucc_84515,750,655,601,522,584,65,92,149,82,79,25,9,15,24
hotlake_ucc_84516,565,423,449,373,430,52,117,157,82,146,36,25,32,26
hotlake_ucc_84517,3550,2594,3036,2987,3394,362,1464,1165,891,1557,218,173,117,296
hotlake_ucc_84518,3575,2851,3630,2823,3447,502,2926,1090,812,2665,117,61,57,233
hotlake_ucc_84519,2042,1408,1702,1785,1772,195,459,931,608,433,19,10,8,14
hotlake_ucc_84520,43,46,52,31,37,9,26,17,4,18,3,0,0,1
hotlake_ucc_84522,3396,2121,2865,2374,2960,311,1237,846,581,1001,63,25,19,89
hotlake_ucc_84523,5626,4519,5028,4788,5350,495,1664,1313,808,1369,119,58,45,220
hotlake_ucc_84524,187,144,212,137,155,27,96,71,46,50,11,4,6,24
hotlake_ucc_84525,34,37,56,31,41,7,33,15,13,25,0,1,1,1
hotlake_ucc_84526,139,125,161,113,164,21,138,83,61,122,2,1,5,7
hotlake_ucc_84527,275,233,279,219,218,59,280,117,106,226,4,5,3,18
hotlake_ucc_84528,375,348,330,368,415,70,411,164,157,350,11,7,6,19
hotlake_ucc_84529,815,685,783,835,767,6,70,61,61,71,8,9,5,14
hotlake_ucc_84531,741,586,724,631,736,102,435,329,190,299,22,10,6,36
hotlake_ucc_84533,218,198,206,170,180,23,156,70,52,139,5,8,6,9
hotlake_ucc_84534,490,308,411,329,434,56,200,114,96,158,12,7,8,24
hotlake_ucc_84535,131,111,114,109,76,30,102,88,60,63,7,3,1,7
hotlake_ucc_84536,9,16,25,8,8,9,14,8,7,21,1,0,0,2
hotlake_ucc_84537,2029,1625,1907,1984,1823,219,605,518,307,521,49,12,12,102
hotlake_ucc_84538,8261,6229,6945,6658,6976,1196,3527,3190,1932,2744,141,83,61,291
hotlake_ucc_84539,41084,30930,38725,27341,41299,1699,320,4662,3764,219,22,10,11,49
hotlake_ucc_84540,1393,1150,1096,905,942,165,886,502,383,570,6,8,4,13
hotlake_ucc_84542,1450,1078,1405,1241,1197,107,144,298,174,116,24,15,15,41
hotlake_ucc_84543,308,247,273,206,286,47,144,124,92,96,20,6,7,21
hotlake_ucc_84544,99,66,72,61,66,9,43,27,20,23,3,1,3,5
hotlake_ucc_84545,1920,1234,1067,1905,1187,53,110,240,149,102,69,52,25,81
hotlake_ucc_84546,1493,1012,1124,909,1184,42,192,144,111,201,29,16,13,42
hotlake_ucc_84547,340,256,317,208,299,20,97,78,53,84,17,1,2,13
hotlake_ucc_84548,1108,704,1080,708,947,97,479,339,195,458,66,22,30,120
hotlake_ucc_84549,124,60,124,62,109,12,67,40,27,41,7,2,6,3
hotlake_ucc_84550,636,403,645,417,543,90,298,230,115,245,32,15,15,38
hotlake_ucc_84551,1044,733,841,873,884,97,332,271,166,289,16,19,13,14
hotlake_ucc_84552,462,355,449,436,414,52,162,118,57,108,19,6,6,20
hotlake_ucc_84553,295,239,276,200,280,40,81,57,37,63,12,3,6,21
hotlake_ucc_84554,2027,1397,1884,1452,1746,142,528,506,263,379,97,46,41,87
hotlake_ucc_84555,624,386,494,384,426,29,116,146,59,105,20,3,18,18
hotlake_ucc_84556,404,233,439,336,371,43,119,125,80,96,80,42,68,89
hotlake_ucc_84557,1712,1142,1621,1172,1455,169,388,482,277,372,57,35,23,92
hotlake_ucc_84558,647,495,616,662,691,90,158,148,114,112,27,9,9,21
hotlake_ucc_84559,211,146,187,157,161,13,50,82,35,56,8,2,5,7
hotlake_ucc_84560,299,267,306,266,337,42,87,119,65,71,4,1,3,15
hotlake_ucc_84561,727,518,745,542,820,65,214,267,185,150,9,8,7,15
hotlake_ucc_84562,6468,5092,6072,6644,7245,975,2847,2603,1728,2039,228,114,143,353
hotlake_ucc_84563,610,498,599,483,535,78,244,187,112,196,21,10,9,47
hotlake_ucc_84564,219,149,215,139,145,11,68,43,45,57,4,7,5,6
hotlake_ucc_84565,781,613,668,662,630,51,217,192,158,226,28,17,10,39
hotlake_ucc_84567,229,166,208,173,201,33,86,64,54,60,4,6,5,8
hotlake_ucc_84568,346,322,278,230,328,70,217,156,123,215,13,5,2,17
hotlake_ucc_84569,335,240,278,215,264,37,206,129,85,187,19,4,6,17
hotlake_ucc_84570,1864,1394,1865,1586,1710,167,554,568,428,469,59,34,43,75
hotlake_ucc_84571,1665,1302,1399,1250,1584,168,558,477,295,352,48,33,17,77
hotlake_ucc_84572,2203,1778,2049,1665,1940,212,421,455,317,350,75,53,34,142
hotlake_ucc_84573,1255,903,1128,1138,1217,87,218,235,200,203,56,32,15,71
hotlake_ucc_84574,277,213,246,226,258,17,66,84,53,87,14,11,11,13
hotlake_ucc_84576,160,87,113,71,92,117,139,135,93,111,1,5,0,7
hotlake_ucc_84577,260,167,241,145,182,58,201,211,95,165,3,1,0,35
hotlake_ucc_84578,796,542,595,380,545,161,462,590,273,406,24,12,11,56
hotlake_ucc_84579,588,470,547,430,447,53,182,123,108,194,19,3,4,35
hotlake_ucc_84580,309,191,294,241,258,33,94,78,41,70,12,7,0,12
hotlake_ucc_84581,657,477,627,432,525,44,240,133,101,222,16,11,15,32
hotlake_ucc_85180,82,73,108,47,88,6,35,34,21,27,3,3,2,5
hotlake_ucc_84582,3145,2373,2656,2512,2520,135,345,450,252,298,65,37,29,107
hotlake_ucc_84583,104,76,91,72,74,9,24,19,8,14,6,0,0,3
hotlake_ucc_84584,77,45,41,34,40,2,7,6,2,8,1,0,1,0
hotlake_ucc_84585,132,93,68,45,96,2,15,7,11,15,5,7,0,5
hotlake_ucc_84586,328,216,285,231,301,25,64,78,49,63,8,2,4,16
hotlake_ucc_84587,460,265,386,308,413,36,152,136,80,124,22,4,4,15
hotlake_ucc_84589,306,212,297,238,267,17,99,59,51,114,5,9,5,11
hotlake_ucc_84591,325,228,304,245,342,34,176,134,106,128,4,2,3,22
hotlake_ucc_84592,121,106,147,79,128,14,67,48,34,45,2,4,1,10
hotlake_ucc_84593,170,118,148,158,164,16,68,34,18,55,6,2,2,14
hotlake_ucc_84594,194,206,184,149,155,66,312,226,112,247,33,18,26,128
hotlake_ucc_84595,1757,1600,1896,1506,1487,154,1285,395,258,748,38,18,16,78
hotlake_ucc_84596,353,333,366,300,356,30,249,129,81,215,11,5,1,16
hotlake_ucc_84597,3519,2412,3375,2996,3423,303,1030,882,629,970,113,73,59,186
hotlake_ucc_84599,560,419,497,432,439,56,109,126,92,90,21,4,7,15
hotlake_ucc_84600,881,697,873,628,811,69,221,169,139,160,13,13,7,44
hotlake_ucc_84602,76,74,80,68,79,17,34,35,15,16,1,3,0,12
hotlake_ucc_84603,1135,919,1060,758,907,104,308,197,112,252,17,12,11,48
hotlake_ucc_84604,492,335,425,311,366,115,635,415,274,505,11,19,11,33
hotlake_ucc_84605,1536,1281,1489,1740,1580,111,407,319,271,408,81,38,38,137
hotlake_ucc_84606,417,344,404,336,421,34,141,106,63,144,87,64,65,74
hotlake_ucc_84607,356,224,304,255,231,18,136,77,43,96,16,6,8,35
hotlake_ucc_84608,171,101,142,121,149,11,55,33,26,62,11,3,7,11
hotlake_ucc_84610,252,199,218,174,241,29,116,57,37,99,29,13,13,44
hotlake_ucc_84611,188,161,166,180,148,18,158,99,40,135,3,5,3,22
hotlake_ucc_84612,210,146,168,117,182,25,71,106,63,39,8,1,2,6
hotlake_ucc_84613,1497,1411,1660,1131,1567,105,189,223,106,149,145,96,96,314
hotlake_ucc_84614,725,603,744,586,715,35,119,126,70,93,67,34,33,93
hotlake_ucc_84615,310,182,237,190,232,20,100,62,38,75,5,5,0,14
hotlake_ucc_84616,212,172,213,189,260,26,136,53,59,139,6,5,2,16
hotlake_ucc_84617,403,345,411,417,525,26,40,79,24,35,98,58,50,124
hotlake_ucc_84618,8298,6204,7022,7141,6854,441,615,1122,721,457,45,15,19,84
hotlake_ucc_84619,3639,2568,3327,3039,3005,272,661,901,436,448,19,12,11,65
hotlake_ucc_84620,4538,3900,3723,4598,3991,507,1296,1416,748,1040,28,10,21,140
hotlake_ucc_84622,1832,1423,1717,1527,1821,163,566,529,302,449,80,52,38,101
hotlake_ucc_84623,259,215,245,191,204,42,92,84,68,60,5,6,10,10
hotlake_ucc_84624,967,792,1082,913,887,295,1121,813,658,746,33,13,26,109
hotlake_ucc_84625,400,392,554,408,437,149,462,270,193,282,22,9,7,28
hotlake_ucc_84626,2547,1766,2162,1839,2141,198,339,515,296,261,57,29,18,67
hotlake_ucc_84627,192,168,169,163,161,17,69,51,29,79,8,3,4,13
hotlake_ucc_84628,50,45,44,31,29,5,45,10,4,35,0,1,1,4
hotlake_ucc_84629,39,33,55,40,41,1,10,14,2,11,2,0,2,2
hotlake_ucc_84630,675,394,555,454,523,61,144,167,98,112,26,5,12,15
hotlake_ucc_84631,1107,806,1071,804,947,104,422,224,152,328,23,9,11,31
hotlake_ucc_84632,587,414,591,453,494,23,48,66,36,27,6,7,5,9
hotlake_ucc_84633,1241,871,1103,1053,1039,134,336,356,206,292,19,10,15,28
hotlake_ucc_84634,1127,915,1077,1031,968,100,366,294,180,331,25,8,18,38
hotlake_ucc_84636,240,162,222,175,238,25,107,70,49,84,4,0,6,15
hotlake_ucc_84637,326,254,293,251,240,32,153,105,64,110,8,8,0,10
hotlake_ucc_84638,1213,922,1067,947,1073,86,267,176,121,207,24,8,12,45
hotlake_ucc_84639,5091,4315,4777,4015,4632,652,1162,1605,856,987,104,63,105,218
hotlake_ucc_84640,5285,4572,5761,4048,4858,388,895,1140,647,739,129,72,88,203
hotlake_ucc_84641,376,302,393,281,341,64,249,189,119,194,16,6,9,33
hotlake_ucc_84642,451,398,472,382,484,87,247,214,131,150,19,9,11,26
hotlake_ucc_84643,1405,880,1094,1102,1224,86,123,165,113,86,97,41,77,197
hotlake_ucc_84644,1987,1165,1440,1302,1326,83,129,212,181,118,106,48,49,171
hotlake_ucc_84646,700,438,562,428,487,22,51,96,57,51,41,5,14,56
hotlake_ucc_84647,2391,1303,1742,1330,1608,118,141,308,141,132,76,27,42,175
hotlake_ucc_84648,1749,1183,1331,1097,1180,78,121,219,124,68,50,23,31,111
hotlake_ucc_84649,1531,912,1077,850,968,51,107,149,64,76,36,21,20,73
hotlake_ucc_84650,1310,786,995,604,849,65,89,136,84,39,35,10,15,45
hotlake_ucc_84651,1288,868,951,759,865,61,140,159,119,111,34,14,25,44
hotlake_ucc_84652,811,486,507,414,491,61,85,107,77,76,15,3,11,39
hotlake_ucc_84653,534,320,310,275,365,26,57,69,46,50,8,8,2,27
hotlake_ucc_84654,702,456,514,428,456,37,69,86,56,46,17,3,13,27
hotlake_ucc_84655,541,411,504,481,466,87,385,184,181,314,17,8,11,56
